Pos,ID,Name,BV,SV,Team,11_xMins,12_xMins,13_xMins,14_xMins,15_xMins,16_xMins,17_xMins,18_xMins,19_xMins,20_xMins,11_Pts,12_Pts,13_Pts,14_Pts,15_Pts,16_Pts,17_Pts,18_Pts,19_Pts,20_Pts
M,516,Hudson-Odoi,5.8,5.8,Nott'm Forest,0.00,64.20,70.05,38.55,38.55,38.55,38.55,38.55,38.55,38.55,0.00,2.42,3.12,1.74,1.66,1.75,1.68,1.56,1.78,1.60
M,517,Anderson,5.3,5.3,Nott'm Forest,79.20,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,4.19,3.74,4.21,4.33,4.07,4.38,4.22,3.61,4.36,3.67
M,519,Dominguez,5.0,5.0,Nott'm Forest,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,0.48,0.43,0.47,0.47,0.45,0.47,0.45,0.44,0.47,0.43
M,521,Sangaré,4.9,4.9,Nott'm Forest,35.55,15.90,15.90,15.90,15.90,15.90,0.00,0.00,0.00,0.00,1.27,0.50,0.55,0.57,0.54,0.56,0.00,0.00,0.00,0.00
M,522,Yates,4.7,4.7,Nott'm Forest,63.15,16.80,16.80,16.80,16.80,16.80,30.60,30.60,30.60,30.60,2.52,0.57,0.65,0.67,0.63,0.67,1.15,1.04,1.21,1.06
F,525,Wood,7.2,7.2,Nott'm Forest,0.00,59.10,59.10,59.10,59.10,59.10,59.10,59.10,59.10,59.10,0.00,2.81,3.44,3.31,3.02,3.40,3.11,2.98,3.30,3.04
F,526,Igor Jesus,5.8,5.8,Nott'm Forest,66.00,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.45,3.42,1.34,1.58,1.55,1.41,1.56,1.45,1.37,1.53,1.39
F,527,Awoniyi,5.2,5.2,Nott'm Forest,26.25,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,1.30,0.43,0.50,0.49,0.45,0.50,0.46,0.44,0.49,0.45
G,528,Patterson,4.3,4.3,Sunderland,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03
G,529,Moore,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,530,Nna Noukeu,3.9,3.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,531,Ballard,4.6,4.6,Sunderland,81.60,61.95,61.95,61.95,61.95,61.95,78.30,78.30,78.30,78.30,3.09,2.79,3.08,2.36,2.13,2.87,2.99,3.61,2.58,3.49
D,532,Hume,4.5,4.5,Sunderland,82.20,82.20,82.20,82.20,82.20,82.20,87.75,87.75,87.75,87.75,2.62,2.83,3.21,2.39,1.92,2.90,2.55,3.49,2.41,3.15
D,533,Alese,4.0,4.0,Sunderland,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,0.15,0.14,0.15,0.14,0.13,0.14,0.14,0.15,0.14,0.15
D,534,Anderson,3.9,3.9,Sunderland,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
D,535,Cirkin,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,536,Hjelde,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,538,Johnson,3.9,3.9,Sunderland,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.07,0.07,0.08,0.07,0.06,0.07,0.07,0.07,0.06,0.07
D,539,O'Nien,4.0,4.0,Sunderland,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,0.22,0.24,0.25,0.23,0.22,0.24,0.23,0.24,0.21,0.24
D,540,Pembele,3.9,3.9,Sunderland,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
D,541,Reinildo,4.0,4.0,Sunderland,79.80,79.80,79.80,79.80,79.80,79.80,0.00,0.00,0.00,0.00,2.86,2.34,2.68,2.16,1.63,2.41,0.00,0.00,0.00,0.00
M,543,Adingra,5.1,5.1,Sunderland,12.30,12.30,12.30,12.30,12.30,12.30,0.00,0.00,0.00,0.00,0.51,0.58,0.61,0.54,0.51,0.57,0.00,0.00,0.00,0.00
M,544,Diarra,5.3,5.3,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,547,E.Le Fée,4.9,4.9,Sunderland,79.80,79.80,79.80,79.80,79.80,79.80,83.55,83.55,83.55,83.55,3.31,3.91,4.40,3.80,3.47,4.03,3.93,4.35,3.48,4.00
M,548,Mundle,4.9,4.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,20.25,20.25,20.25,20.25,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.75,0.68,0.71
M,549,Neil,4.8,4.8,Sunderland,10.05,10.05,10.05,10.05,10.05,10.05,52.35,52.35,52.35,52.35,0.33,0.34,0.35,0.35,0.33,0.34,1.72,1.73,1.59,1.70
M,550,Poveda,4.8,4.8,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,551,Rigg,4.8,4.8,Sunderland,21.00,14.25,14.25,14.25,14.25,14.25,72.30,72.30,72.30,72.30,0.78,0.60,0.62,0.56,0.53,0.59,2.55,2.83,2.44,2.48
M,552,Sadiki,5.0,5.0,Sunderland,83.85,83.85,83.85,83.85,83.85,83.85,0.00,0.00,0.00,0.00,2.39,2.59,2.90,2.70,2.49,2.75,0.00,0.00,0.00,0.00
M,553,Talbi,5.0,5.0,Sunderland,30.15,30.15,30.15,30.15,30.15,30.15,0.00,0.00,0.00,0.00,1.18,1.35,1.44,1.26,1.20,1.36,0.00,0.00,0.00,0.00
M,554,Ba,4.3,4.3,Sunderland,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.05,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.06
M,557,H.Jones,4.4,4.4,Sunderland,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,0.07,0.08,0.08,0.07,0.07,0.07,0.07,0.08,0.07,0.07
M,558,Matete,4.4,4.4,Sunderland,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
F,560,Isidor,5.6,5.6,Sunderland,71.55,71.55,71.55,71.55,71.55,71.55,79.35,78.45,78.45,78.45,2.63,3.24,3.42,2.86,2.72,3.18,3.20,3.50,3.05,3.09
F,561,Mayenda,5.4,5.4,Sunderland,12.15,12.15,12.15,12.15,12.15,12.15,67.95,67.05,67.05,67.05,0.52,0.60,0.64,0.55,0.53,0.59,2.82,2.97,2.68,2.71
F,562,Abdullahi,4.3,4.3,Sunderland,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
G,565,Vicario,5.1,5.1,Spurs,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.02,2.15,3.54,2.74,3.70,3.36,2.83,3.02,3.34,4.10
G,566,Austin,3.9,3.9,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,567,Kinsky,3.9,3.9,Spurs,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04
D,568,Pedro Porro,5.5,5.5,Spurs,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,3.29,2.51,4.18,3.07,4.07,3.50,3.07,3.29,3.57,4.53
D,569,Romero,5.0,5.0,Spurs,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,2.96,2.39,3.84,2.91,3.74,3.25,2.82,3.52,3.56,4.20
D,570,Danso,4.3,4.3,Spurs,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,0.64,0.57,0.72,0.62,0.72,0.67,0.62,0.68,0.69,0.76
D,571,Davies,4.3,4.3,Spurs,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,0.13,0.12,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.14
D,572,Dragusin,4.5,4.5,Spurs,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.05,0.06
D,573,Spence,4.5,4.5,Spurs,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,1.12,0.94,1.30,1.00,1.29,1.16,1.03,1.10,1.17,1.43
D,574,Udogie,4.4,4.4,Spurs,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,2.64,2.19,3.26,2.33,3.20,2.86,2.34,2.61,2.82,3.81
D,575,Van de Ven,4.8,4.8,Spurs,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,2.83,2.15,3.59,2.66,3.52,3.10,2.65,3.20,3.29,4.00
D,577,Takai,4.0,4.0,Spurs,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
M,580,Johnson,6.7,6.7,Spurs,47.40,37.35,37.35,37.35,37.35,37.35,37.35,37.35,37.35,37.35,2.49,1.42,2.08,1.71,2.08,1.82,1.83,1.79,1.84,2.13
M,581,Maddison,6.9,6.9,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,582,Kudus,6.6,6.6,Spurs,45.45,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,2.18,2.90,4.17,3.46,4.27,3.66,3.67,3.57,3.86,4.37
M,583,Kulusevski,6.4,6.4,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,584,Tel,6.3,6.3,Spurs,40.20,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,2.27,1.12,1.58,1.31,1.57,1.41,1.42,1.39,1.45,1.64
M,585,Bentancur,5.3,5.3,Spurs,76.20,73.05,73.05,73.05,73.05,73.05,67.80,67.80,67.80,67.80,2.86,2.79,3.01,2.56,3.02,2.57,2.63,2.61,2.82,2.67
M,586,Bergvall,5.4,5.4,Spurs,0.00,27.75,27.75,27.75,27.75,27.75,66.90,66.90,66.90,66.90,0.00,0.94,1.06,0.94,1.08,0.99,2.31,2.31,2.48,2.49
M,587,Bissouma,5.2,5.2,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,588,Odobert,5.3,5.3,Spurs,34.20,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,1.68,1.09,1.44,1.24,1.44,1.32,1.34,1.31,1.34,1.48
M,591,Gray,4.8,4.8,Spurs,13.35,9.60,9.60,9.60,9.60,9.60,28.80,28.80,28.80,28.80,0.44,0.32,0.34,0.31,0.34,0.32,0.96,0.96,1.01,0.98
M,593,P.M.Sarr,4.9,4.9,Spurs,39.60,30.60,30.60,30.60,30.60,30.60,0.00,0.00,0.00,0.00,1.54,1.06,1.24,1.10,1.26,1.14,0.00,0.00,0.00,0.00
M,595,Olusesi,4.4,4.4,Spurs,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,596,Solanke,7.2,7.2,Spurs,0.00,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,0.00,1.75,2.60,2.14,2.59,2.32,2.37,2.32,2.39,2.71
F,597,Richarlison,6.5,6.5,Spurs,43.20,30.90,30.90,30.90,30.90,30.90,30.90,30.90,30.90,30.90,2.33,1.19,1.70,1.42,1.68,1.53,1.55,1.50,1.54,1.72
F,599,Scarlett,4.3,4.3,Spurs,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.04,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.04
G,600,Areola,4.3,4.3,West Ham,88.20,88.20,88.20,88.20,88.20,88.20,88.20,88.20,88.20,88.20,3.66,2.51,2.50,2.43,2.51,2.98,1.97,3.06,2.83,3.13
G,602,Hegyi,4.0,4.0,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,603,Diouf,4.4,4.4,West Ham,81.15,81.15,81.15,79.20,79.20,79.20,0.00,0.00,0.00,0.00,3.84,2.19,2.33,1.98,2.13,2.77,0.00,0.00,0.00,0.00
D,605,Kilman,4.3,4.3,West Ham,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,3.83,3.08,2.75,2.51,2.35,3.28,1.73,3.62,3.27,3.92
D,606,Mavropanos,4.4,4.4,West Ham,0.00,66.00,66.00,66.00,70.95,66.00,66.00,66.00,70.95,66.00,0.00,2.69,2.45,2.28,2.28,2.89,1.65,3.11,3.07,3.37
D,608,Scarles,4.4,4.4,West Ham,0.00,0.00,0.00,18.15,18.15,18.15,83.25,83.25,83.25,83.25,0.00,0.00,0.00,0.61,0.63,0.69,1.76,3.29,2.85,3.33
D,609,Todibo,4.3,4.3,West Ham,84.75,33.00,33.00,33.00,45.75,33.00,33.00,33.00,45.75,33.00,3.43,1.16,1.05,0.99,1.32,1.24,0.77,1.32,1.69,1.40
D,610,Wan-Bissaka,4.3,4.3,West Ham,78.30,78.30,78.30,74.70,74.70,74.70,0.00,0.00,0.00,0.00,3.51,2.25,2.28,1.88,2.05,2.64,0.00,0.00,0.00,0.00
M,612,L.Paquetá,5.9,5.9,West Ham,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,4.53,3.43,3.98,3.49,3.56,3.77,2.98,4.04,3.96,3.96
M,613,Souček,5.7,5.7,West Ham,77.40,64.80,64.80,64.80,64.80,64.80,64.80,64.80,64.80,64.80,3.54,2.29,2.58,2.32,2.36,2.48,2.06,2.61,2.56,2.58
M,614,Ward-Prowse,5.7,5.7,West Ham,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.13,0.13,0.12
M,615,Summerville,5.5,5.5,West Ham,78.45,78.45,78.45,78.45,78.45,78.45,78.45,78.45,78.45,78.45,3.84,2.91,3.16,2.82,2.98,3.18,2.68,3.46,3.21,3.46
M,618,G.Rodriguez,4.8,4.8,West Ham,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,0.42,0.39,0.43,0.40,0.40,0.40,0.36,0.42,0.41,0.42
M,619,L.Guilherme,4.9,4.9,West Ham,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,0.51,0.42,0.43,0.42,0.43,0.44,0.40,0.45,0.45,0.44
M,620,Earthy,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,621,Irving,4.4,4.4,West Ham,31.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,1.27,0.77,0.82,0.77,0.78,0.80,0.72,0.84,0.82,0.83
M,623,Potts,4.4,4.4,West Ham,27.00,30.75,30.75,30.75,30.75,30.75,30.75,30.75,30.75,30.75,1.03,1.06,1.18,1.09,1.09,1.10,0.96,1.18,1.15,1.17
F,624,Bowen,7.7,7.7,West Ham,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,4.56,3.60,3.77,3.65,3.59,3.99,3.29,4.24,4.05,3.95
F,625,Füllkrug,5.6,5.6,West Ham,0.00,58.95,58.95,58.95,58.95,58.95,58.95,58.95,58.95,58.95,0.00,2.35,2.40,2.32,2.30,2.50,2.12,2.61,2.60,2.51
F,626,Marshall,4.4,4.4,West Ham,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,0.53,0.43,0.44,0.43,0.43,0.46,0.40,0.47,0.47,0.47
G,627,Johnstone,4.5,4.5,Wolves,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.61,3.00,2.83,3.34,2.86,2.25,3.34,2.38,2.58,3.38
G,628,José Sá,4.3,4.3,Wolves,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03
G,629,Bentley,4.0,4.0,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,630,King,3.9,3.9,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,631,Agbadou,4.3,4.3,Wolves,0.00,27.00,27.00,27.00,27.00,27.00,0.00,0.00,0.00,0.00,0.00,1.20,1.08,1.16,1.10,0.77,0.00,0.00,0.00,0.00
D,632,Doherty,4.4,4.4,Wolves,0.00,34.50,34.50,34.50,34.50,34.50,58.35,58.35,58.35,58.35,0.00,1.36,1.30,1.47,1.25,1.02,2.51,1.67,1.73,2.70
D,633,H.Bueno,4.4,4.4,Wolves,77.85,77.85,77.85,77.85,77.85,77.85,75.90,75.90,75.90,75.90,2.11,3.02,2.71,3.28,2.68,2.86,3.31,2.02,2.22,3.54
D,634,Mosquera,4.3,4.3,Wolves,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,0.28,0.32,0.30,0.32,0.31,0.27,0.33,0.28,0.30,0.33
D,635,R.Gomes,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.57
D,636,S.Bueno,4.4,4.4,Wolves,77.85,77.85,77.85,77.85,77.85,77.85,78.60,78.60,78.60,78.60,1.96,3.30,2.89,3.22,2.93,1.81,3.55,1.76,2.47,3.34
D,637,Toti,4.3,4.3,Wolves,34.50,23.25,23.25,23.25,23.25,23.25,24.75,24.75,24.75,24.75,0.85,0.87,0.79,0.85,0.80,0.58,0.92,0.62,0.74,0.90
D,638,Hoever,3.9,3.9,Wolves,47.40,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,1.28,1.29,1.19,1.40,1.19,0.84,1.42,0.89,1.03,1.58
D,641,Pond,3.9,3.9,Wolves,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.07,0.08,0.08,0.08,0.08,0.07,0.09,0.07,0.08,0.09
M,642,Hee Chan,5.8,5.8,Wolves,51.75,51.75,51.75,51.75,51.75,51.75,51.75,51.75,51.75,48.60,2.06,2.42,2.19,2.50,2.41,1.89,2.65,2.12,2.28,2.66
M,643,André,5.4,5.4,Wolves,75.45,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,2.54,3.28,2.93,2.73,2.83,2.52,3.30,2.27,2.94,2.81
M,644,Bellegarde,5.2,5.2,Wolves,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,54.90,1.74,2.00,1.86,2.04,1.99,1.65,2.11,1.80,1.95,2.44
M,645,Fer López,5.3,5.3,Wolves,18.00,18.00,18.00,18.00,18.00,18.00,41.40,41.40,41.40,41.40,0.69,0.79,0.72,0.80,0.77,0.63,1.89,1.53,1.63,2.00
M,646,Gomes,5.3,5.3,Wolves,81.90,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,2.74,3.60,3.14,2.99,3.11,2.62,3.66,2.42,3.25,3.18
M,648,Munetsi,5.4,5.4,Wolves,77.85,77.85,77.85,77.85,77.85,77.85,0.00,0.00,0.00,0.00,2.67,3.30,3.06,3.20,3.30,2.73,0.00,0.00,0.00,0.00
M,650,Chirewa,4.4,4.4,Wolves,6.45,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.24,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05
M,651,Edozie,4.4,4.4,Wolves,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05
M,652,Gonzalez,4.4,4.4,Wolves,6.45,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,0.23,0.12,0.11,0.12,0.12,0.10,0.13,0.11,0.12,0.13
F,654,Strand Larsen,6.4,6.4,Wolves,79.80,79.80,79.80,79.80,79.80,79.80,82.05,82.05,82.05,82.05,3.29,3.79,3.40,3.95,3.84,2.81,4.21,3.46,3.71,4.66
F,657,Chiwome,4.4,4.4,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,658,Fraser,4.4,4.4,Wolves,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.02
D,659,Walker-Peters,4.3,4.3,West Ham,34.50,34.50,34.50,27.75,27.75,27.75,84.90,84.90,84.90,84.90,1.63,1.05,1.01,0.82,0.88,1.04,1.35,3.02,2.61,2.97
M,660,Stach,5.0,5.0,Leeds United,61.35,61.35,61.35,61.35,61.35,61.35,61.35,61.35,61.35,61.35,2.64,2.45,2.05,2.50,2.43,2.42,2.79,2.62,2.35,2.53
F,661,Ekitiké,8.6,8.6,Liverpool,81.90,36.45,36.45,36.45,36.45,36.45,59.10,59.10,59.10,59.10,3.85,2.42,2.37,2.43,2.08,2.36,3.37,4.09,3.74,3.48
D,662,Mosquera,5.4,5.4,Arsenal,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,0.86,0.80,0.69,0.81,0.73,0.88,0.77,0.76,0.79,0.73
M,663,J.Arias,5.1,5.1,Wolves,67.80,67.80,67.80,67.80,67.80,67.80,69.60,69.60,69.60,69.60,2.68,3.03,3.26,3.26,2.98,2.53,3.53,2.78,3.11,3.72
G,664,Lecomte,4.0,4.0,Fulham,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03
G,665,Perri,4.5,4.5,Leeds United,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.13,3.41,2.41,3.35,2.94,3.40,3.47,3.74,2.58,3.17
F,666,Gyökeres,9.0,9.0,Arsenal,0.00,65.10,72.45,63.30,63.30,63.30,63.30,63.30,63.30,63.30,0.00,4.25,3.96,4.14,3.50,4.33,3.57,4.07,3.85,3.65
D,667,Aznou,4.3,4.3,Everton,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,0.44,0.35,0.40,0.38,0.43,0.36,0.36,0.44,0.39,0.43
M,668,Xhaka,5.1,5.1,Sunderland,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,2.93,3.14,3.52,3.40,3.14,3.42,3.23,3.45,2.75,3.35
M,669,Ndoye,5.7,5.7,Nott'm Forest,80.40,73.80,73.80,69.15,69.15,69.15,69.15,69.15,69.15,69.15,3.73,2.70,3.31,3.15,2.90,3.16,2.95,2.71,3.18,2.84
G,670,Roefs,4.7,4.7,Sunderland,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.53,2.80,3.32,2.48,2.26,2.98,2.83,3.39,2.61,2.95
F,671,Wilson,5.8,5.8,West Ham,55.95,24.75,24.75,24.75,24.75,24.75,24.75,24.75,24.75,24.75,2.89,1.00,1.02,1.00,1.01,1.10,0.90,1.11,1.12,1.10
D,672,Hato,4.7,4.7,Chelsea,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,0.41,0.39,0.31,0.35,0.33,0.37,0.31,0.36,0.36,0.28
M,673,J.Palhinha,5.5,5.5,Spurs,86.10,86.10,86.10,86.10,86.10,86.10,76.65,76.65,76.65,76.65,3.20,3.22,3.45,3.04,3.53,2.91,3.09,2.98,3.19,2.98
G,674,Ramsdale,4.8,4.8,Newcastle,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.03
G,675,Gunn,4.0,4.0,Nott'm Forest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,676,Ugochukwu,5.0,5.0,Burnley,68.70,68.70,68.70,68.70,68.70,68.70,71.85,71.85,71.85,71.85,2.53,2.28,2.44,2.51,2.44,2.51,2.44,2.88,2.63,2.41
M,677,Guessand,6.3,6.3,Aston Villa,46.35,42.90,42.90,46.35,46.35,46.35,51.30,0.00,0.00,0.00,2.52,2.15,2.55,2.27,2.05,2.53,2.58,0.00,0.00,0.00
D,678,Masuaku,3.9,3.9,Sunderland,12.00,12.00,12.00,12.00,12.00,12.00,0.00,0.00,0.00,0.00,0.44,0.44,0.47,0.40,0.37,0.44,0.00,0.00,0.00,0.00
G,679,Hermansen,4.4,4.4,West Ham,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.07,0.05,0.05,0.05,0.05,0.06,0.04,0.06,0.06,0.06
F,680,Broja,5.2,5.2,Burnley,14.70,14.70,14.70,14.70,14.70,14.70,29.10,29.10,29.10,29.10,0.73,0.69,0.69,0.72,0.64,0.74,1.32,1.38,1.32,1.32
F,681,Šeško,7.3,7.3,Man Utd,73.50,73.50,73.50,73.50,73.50,73.50,76.35,76.35,76.35,76.35,3.46,3.90,3.40,4.24,3.73,3.85,3.61,3.71,4.37,3.63
D,682,Møller Wolfe,4.4,4.4,Wolves,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,12.75,0.67,0.88,0.82,0.93,0.82,0.64,0.95,0.65,0.73,0.56
D,683,Alderete,4.1,4.1,Sunderland,0.00,79.35,79.35,79.35,79.35,79.35,83.40,83.40,83.40,83.40,0.00,3.31,3.75,2.84,2.50,3.44,3.05,3.76,2.65,3.66
D,684,Thiaw,4.9,4.9,Newcastle,77.10,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,3.29,2.52,3.67,3.67,3.72,3.46,3.15,2.75,3.59,3.57
