Pos,ID,Name,BV,SV,Team,3_xMins,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,3_Pts,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts
D,346,Byram,4.0,4.0,Leeds United,21.30,21.30,21.30,21.30,21.30,21.30,21.30,21.30,21.30,21.30,21.30,21.30,0.66,0.65,0.68,0.68,0.66,0.72,0.73,0.63,0.64,0.67,0.54,0.63
D,347,Gudmundsson,4.0,4.0,Leeds United,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,2.93,2.90,3.15,3.31,3.02,3.74,3.77,2.51,2.72,3.05,1.71,2.56
D,348,Rodon,4.0,4.0,Leeds United,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,3.09,3.17,3.15,3.45,3.17,3.84,3.71,2.86,2.91,3.14,2.06,2.69
D,349,Schmidt,4.0,4.0,Leeds United,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,0.49,0.48,0.51,0.51,0.50,0.54,0.54,0.46,0.47,0.49,0.41,0.47
M,350,Aaronson,5.4,5.4,Leeds United,44.40,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,1.99,1.23,1.27,1.35,1.31,1.34,1.40,1.20,1.22,1.29,1.11,1.23
M,351,Gnonto,5.4,5.4,Leeds United,54.15,54.15,54.15,54.15,54.15,54.15,54.15,54.15,54.15,54.15,54.15,54.15,2.54,2.41,2.52,2.67,2.61,2.74,2.81,2.32,2.35,2.56,2.07,2.39
M,352,Harrison,5.4,5.4,Leeds United,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,1.10,1.05,1.08,1.15,1.13,1.14,1.19,1.04,1.03,1.09,0.96,1.05
M,353,James,5.4,5.4,Leeds United,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,2.80,2.62,2.76,2.95,2.89,3.01,3.14,2.57,2.61,2.85,2.26,2.61
M,354,Ampadu,4.9,4.9,Leeds United,0.00,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,0.00,2.57,2.66,2.78,2.86,2.69,2.84,2.59,2.46,2.63,2.34,2.46
M,355,Greenwood,4.9,4.9,Leeds United,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,0.13,0.12,0.12,0.13,0.13,0.13,0.14,0.12,0.12,0.13,0.11,0.12
M,356,Gruev,5.0,5.0,Leeds United,80.40,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,2.77,0.88,0.90,0.93,0.94,0.93,0.96,0.87,0.85,0.89,0.80,0.86
M,357,Ramazani,4.9,4.9,Leeds United,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,1.20,1.15,1.18,1.26,1.24,1.26,1.30,1.13,1.13,1.21,1.03,1.15
M,358,Tanaka,5.0,5.0,Leeds United,0.00,78.90,78.90,78.90,78.90,78.90,78.90,78.90,78.90,78.90,78.90,78.90,0.00,3.00,3.11,3.31,3.40,3.25,3.35,3.04,2.88,3.08,2.66,2.91
M,359,Crew,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,360,Gelhardt,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,361,Gyabi,4.5,4.5,Leeds United,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04
F,362,Piroe,5.4,5.4,Leeds United,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,2.17,2.08,2.13,2.37,2.27,2.32,2.48,2.04,2.02,2.24,1.82,2.08
F,363,Bamford,4.9,4.9,Leeds United,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,0.35,0.33,0.34,0.37,0.36,0.37,0.39,0.33,0.33,0.36,0.30,0.34
F,364,Mateo Joseph,5.0,5.0,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,365,Nmecha,5.0,5.0,Leeds United,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,2.19,2.05,2.14,2.33,2.22,2.31,2.43,2.03,2.01,2.19,1.81,2.05
G,366,A.Becker,5.5,5.5,Liverpool,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.15,4.14,4.03,3.56,2.98,3.90,3.47,3.73,2.50,3.92,3.77,4.34
G,367,Mamardashvili,4.4,4.4,Liverpool,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04
G,368,Pécsi,4.0,4.0,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,369,Woodman,4.0,4.0,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,370,Frimpong,5.9,5.9,Liverpool,0.00,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,0.00,3.50,3.30,2.88,2.28,3.04,2.99,3.01,2.04,3.20,3.13,3.84
D,371,Kerkez,6.0,6.0,Liverpool,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,3.19,4.50,4.22,3.61,2.90,3.77,3.69,3.81,2.50,4.03,3.97,4.80
D,372,Robertson,5.9,5.9,Liverpool,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,0.65,0.79,0.77,0.71,0.64,0.75,0.73,0.74,0.59,0.75,0.76,0.87
D,373,Virgil,6.0,6.0,Liverpool,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,3.80,5.19,4.88,4.26,3.29,4.41,4.47,4.39,3.09,4.69,4.55,5.36
D,374,Konaté,5.5,5.5,Liverpool,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,3.26,4.48,4.25,3.71,2.79,3.73,3.77,3.79,2.50,4.01,3.88,4.67
D,375,Bradley,5.0,5.0,Liverpool,59.25,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,2.55,2.40,2.31,2.02,1.66,2.13,2.10,2.10,1.48,2.22,2.17,2.61
D,376,Gomez,5.0,5.0,Liverpool,14.55,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.60,0.49,0.47,0.43,0.39,0.45,0.45,0.45,0.37,0.46,0.46,0.51
D,377,Tsimikas,4.9,4.9,Liverpool,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,0.43,0.54,0.52,0.48,0.41,0.49,0.50,0.49,0.40,0.52,0.51,0.59
D,378,Nallo,4.0,4.0,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,379,R.Williams,4.0,4.0,Liverpool,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.05,0.06,0.06,0.05,0.05,0.05,0.06,0.06,0.04,0.06,0.06,0.06
D,380,Ramsay,4.0,4.0,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,381,M.Salah,14.5,14.5,Liverpool,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,6.01,7.77,7.60,6.74,5.90,7.55,7.25,7.48,5.64,7.57,7.47,9.49
M,382,Wirtz,8.4,8.4,Liverpool,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,4.16,5.36,5.16,4.80,4.22,5.20,5.02,5.12,4.00,5.24,5.22,6.40
M,383,Luis Díaz,8.0,8.0,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,384,Gakpo,7.6,7.6,Liverpool,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,3.74,4.73,4.69,4.20,3.75,4.50,4.46,4.49,3.50,4.63,4.58,5.59
M,385,Chiesa,6.5,6.5,Liverpool,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,0.26,0.31,0.31,0.28,0.27,0.31,0.30,0.30,0.26,0.31,0.30,0.36
M,386,Mac Allister,6.5,6.5,Liverpool,57.45,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,2.41,3.27,3.28,3.10,2.72,3.26,3.19,3.18,2.60,3.18,3.20,3.77
M,387,Szoboszlai,6.5,6.5,Liverpool,74.70,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,3.20,2.89,2.85,2.66,2.43,2.83,2.81,2.77,2.30,2.81,2.81,3.35
M,388,C.Jones,5.4,5.4,Liverpool,41.85,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,1.68,1.70,1.66,1.58,1.47,1.67,1.64,1.65,1.41,1.66,1.66,1.93
M,389,Elliott,5.4,5.4,Liverpool,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,0.74,0.84,0.85,0.80,0.74,0.86,0.83,0.83,0.71,0.84,0.84,0.98
M,390,Gravenberch,5.5,5.5,Liverpool,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,2.98,3.43,3.32,3.28,2.92,3.46,3.30,3.29,2.78,3.27,3.33,3.67
M,391,Gannon-Doak,5.0,5.0,Bournemouth,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,0.97,1.04,1.03,1.04,1.07,1.00,1.06,0.89,0.97,1.16,1.14,1.06
M,392,Endo,5.0,5.0,Liverpool,18.15,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,0.62,0.60,0.60,0.58,0.55,0.60,0.59,0.58,0.54,0.60,0.59,0.65
M,393,Bajcetic,4.4,4.4,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02
M,394,McConnell,4.5,4.5,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02
M,395,Morton,4.5,4.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,396,Nyoni,4.4,4.4,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02
F,397,Darwin,6.5,6.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,398,Danns,4.4,4.4,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03
G,399,Ederson M.,5.4,5.4,Man City,8.10,8.10,8.10,8.10,8.10,8.10,8.10,8.10,8.10,8.10,8.10,8.10,0.29,0.31,0.25,0.40,0.31,0.36,0.29,0.33,0.27,0.28,0.36,0.31
G,400,Ortega Moreno,4.9,4.9,Man City,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.03
G,401,Bettinelli,4.0,4.0,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,402,Aït-Nouri,6.0,6.0,Man City,73.95,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,3.51,3.29,2.38,4.68,3.45,3.93,3.04,3.71,2.78,2.84,4.07,3.29
D,403,Gvardiol,5.9,5.9,Man City,10.95,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,0.51,3.74,2.94,5.12,4.09,4.45,3.46,4.21,3.34,3.32,4.63,3.86
D,404,Akanji,5.4,5.4,Man City,25.35,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,0.98,1.20,0.99,1.51,1.25,1.35,1.11,1.28,1.06,1.10,1.39,1.23
D,405,Aké,5.5,5.5,Man City,34.20,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,1.54,1.27,1.06,1.59,1.31,1.41,1.20,1.36,1.14,1.18,1.47,1.29
D,406,Khusanov,5.4,5.4,Man City,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,0.41,0.42,0.38,0.47,0.42,0.44,0.40,0.44,0.39,0.40,0.45,0.42
D,407,Matheus N.,5.4,5.4,Man City,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,1.25,1.31,1.04,1.72,1.37,1.51,1.23,1.44,1.15,1.20,1.59,1.32
D,408,Rúben,5.5,5.5,Man City,75.90,49.05,49.05,49.05,49.05,49.05,49.05,49.05,49.05,49.05,49.05,49.05,2.93,1.98,1.60,2.66,2.11,2.34,1.84,2.21,1.75,1.80,2.38,2.02
D,409,Stones,5.5,5.5,Man City,73.20,49.50,49.50,49.50,49.50,49.50,49.50,49.50,49.50,49.50,49.50,49.50,3.10,2.17,1.73,2.88,2.26,2.50,2.01,2.37,1.91,1.94,2.62,2.21
D,410,Lewis,5.0,5.0,Man City,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,2.71,2.82,2.12,3.90,2.97,3.39,2.61,3.17,2.38,2.49,3.49,2.91
D,411,O’Reilly,4.9,4.9,Man City,18.75,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,0.88,1.02,0.81,1.32,1.06,1.17,0.96,1.13,0.90,0.92,1.22,1.03
D,412,Vitor Reis,5.0,5.0,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,413,Marmoush,8.4,8.4,Man City,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,2.99,3.09,2.39,3.98,3.25,3.33,2.93,3.52,2.92,2.82,3.66,3.05
M,414,Foden,8.0,8.0,Man City,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,1.44,1.50,1.18,1.86,1.54,1.58,1.41,1.66,1.40,1.38,1.73,1.46
M,415,Savinho,6.9,6.9,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,416,Bernardo,6.4,6.4,Man City,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,2.86,2.98,2.37,3.66,3.07,3.17,2.76,3.30,2.75,2.77,3.43,2.88
M,417,Cherki,6.5,6.5,Man City,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,2.42,2.54,1.99,3.20,2.60,2.72,2.37,2.86,2.35,2.30,2.97,2.44
M,418,Doku,6.4,6.4,Man City,49.50,49.50,49.50,49.50,49.50,49.50,49.50,49.50,49.50,49.50,49.50,49.50,2.57,2.73,2.14,3.31,2.80,2.88,2.53,2.94,2.52,2.50,3.11,2.63
M,419,Grealish,6.6,6.6,Everton,66.15,66.15,66.15,66.15,66.15,66.15,66.15,66.15,66.15,66.15,66.15,66.15,2.97,2.97,2.45,3.36,3.08,2.45,3.06,3.26,3.16,2.74,2.99,2.88
M,420,Gündoğan,6.3,6.3,Man City,31.65,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,1.58,1.49,1.20,1.78,1.53,1.56,1.39,1.63,1.41,1.38,1.66,1.44
M,421,Rodrigo,6.4,6.4,Man City,44.40,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,1.99,3.81,3.08,4.16,3.83,3.83,3.55,4.00,3.57,3.58,3.99,3.60
M,422,Kovačić,6.0,6.0,Man City,17.25,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,0.68,1.08,0.92,1.22,1.09,1.11,1.02,1.15,1.01,1.02,1.16,1.05
M,423,N.Gonzalez,6.0,6.0,Man City,47.70,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,1.82,1.34,1.14,1.54,1.37,1.41,1.29,1.47,1.28,1.28,1.49,1.33
M,424,Bobb,5.5,5.5,Man City,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,1.82,1.87,1.55,2.29,1.94,1.99,1.77,2.07,1.76,1.75,2.11,1.86
M,425,Echeverri,5.4,5.4,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,426,McAtee,5.5,5.5,Nott'm Forest,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,2.15,1.49,1.98,2.24,1.67,1.76,1.77,1.86,2.04,1.58,1.88,1.83
M,427,Reijnders,5.7,5.7,Man City,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,3.46,3.52,2.77,4.36,3.69,3.72,3.35,3.92,3.27,3.22,4.02,3.42
M,428,Nypan,5.0,5.0,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,429,Phillips,4.9,4.9,Man City,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,430,Haaland,14.1,14.1,Man City,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,6.09,6.34,4.67,8.07,6.66,6.83,5.96,7.26,5.96,5.75,7.63,6.10
G,431,Bayindir,5.0,5.0,Man Utd,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,0.39,0.24,0.28,0.31,0.39,0.22,0.31,0.30,0.27,0.35,0.30,0.36
G,432,Onana,5.0,5.0,Man Utd,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,3.69,1.99,2.81,2.71,3.60,1.94,2.86,2.66,2.42,3.29,2.79,3.45
G,433,Harrison,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,434,Heaton,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,435,Mee,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,436,De Ligt,5.0,5.0,Man Utd,77.25,70.50,70.50,70.50,70.50,70.50,70.50,70.50,70.50,70.50,70.50,70.50,4.58,2.21,2.74,3.14,3.99,2.11,3.22,2.88,2.68,3.50,2.96,3.70
D,437,Martinez,4.9,4.9,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,438,Mazraoui,4.9,4.9,Man Utd,3.90,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,0.17,1.25,1.45,1.60,2.01,1.19,1.65,1.52,1.47,1.81,1.58,1.89
D,439,D.Leon,4.4,4.4,Man Utd,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,0.57,0.43,0.47,0.48,0.57,0.42,0.50,0.46,0.47,0.51,0.48,0.53
D,440,Dalot,4.5,4.5,Man Utd,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,3.12,1.67,2.07,2.26,3.00,1.50,2.39,2.15,2.02,2.60,2.21,2.73
D,441,Dorgu,4.5,4.5,Man Utd,77.40,77.40,77.40,77.40,77.40,77.40,77.40,77.40,77.40,77.40,77.40,77.40,4.53,2.09,2.71,3.15,4.33,1.82,3.23,2.87,2.71,3.64,3.00,3.88
D,442,Maguire,4.5,4.5,Man Utd,31.65,31.65,31.65,31.65,31.65,31.65,31.65,31.65,31.65,31.65,31.65,31.65,1.66,1.06,1.22,1.34,1.63,1.02,1.36,1.25,1.20,1.45,1.30,1.53
D,443,Shaw,4.5,4.5,Man Utd,66.90,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,4.01,1.91,2.34,2.66,3.47,1.81,2.74,2.52,2.32,3.07,2.60,3.25
D,444,Yoro,4.5,4.5,Man Utd,74.85,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,3.97,1.88,2.35,2.70,3.46,1.78,2.75,2.50,2.36,3.04,2.61,3.21
D,445,Amass,4.0,4.0,Man Utd,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,0.19,0.14,0.15,0.17,0.18,0.14,0.17,0.16,0.16,0.17,0.16,0.18
D,446,Fredricson,4.0,4.0,Man Utd,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,0.29,0.19,0.21,0.24,0.28,0.19,0.24,0.22,0.22,0.25,0.23,0.26
D,447,Heaven,4.0,4.0,Man Utd,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,0.27,0.18,0.20,0.22,0.26,0.18,0.23,0.21,0.20,0.24,0.21,0.25
D,448,Malacia,4.0,4.0,Man Utd,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
M,449,B.Fernandes,9.0,9.0,Man Utd,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,7.04,4.67,5.20,5.66,6.98,4.64,5.87,5.03,5.57,5.75,5.33,6.35
M,450,Cunha,8.1,8.1,Man Utd,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,5.97,3.87,4.29,4.62,5.81,3.66,4.67,4.18,4.28,4.79,4.31,5.31
M,451,Rashford,7.0,7.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,452,Amad,6.4,6.4,Man Utd,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,3.78,2.54,2.87,3.04,3.66,2.49,3.07,2.82,2.91,3.15,2.89,3.40
M,453,Garnacho,6.4,6.4,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,454,Antony,5.9,5.9,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,455,Mount,6.0,6.0,Man Utd,62.40,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,3.74,1.84,2.00,2.12,2.58,1.79,2.18,1.94,2.00,2.17,2.02,2.40
M,456,Sancho,5.9,5.9,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,457,Casemiro,5.5,5.5,Man Utd,51.30,51.30,51.30,51.30,51.30,51.30,51.30,51.30,51.30,51.30,51.30,51.30,2.73,2.05,2.18,2.42,2.75,2.13,2.38,2.19,2.43,2.40,2.33,2.57
M,458,Mainoo,4.9,4.9,Man Utd,28.95,28.95,28.95,28.95,28.95,28.95,28.95,28.95,28.95,28.95,28.95,28.95,1.34,1.08,1.15,1.20,1.33,1.11,1.21,1.14,1.21,1.20,1.20,1.28
M,459,Ugarte,4.9,4.9,Man Utd,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,1.39,1.16,1.21,1.28,1.38,1.18,1.28,1.19,1.31,1.29,1.26,1.33
M,460,Collyer,4.5,4.5,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,461,Fitzgerald,4.5,4.5,Man Utd,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02
