Pos,ID,Name,BV,SV,Team,32_xMins,33_xMins,34_xMins,35_xMins,36_xMins,37_xMins,38_xMins,32_Pts,33_Pts,34_Pts,35_Pts,36_Pts,37_Pts,38_Pts
F,732,Uche,5.5,5.5,Crystal Palace,5.70,5.70,5.70,5.70,11.40,5.70,5.70,0.30,0.30,0.25,0.27,0.55,0.27,0.25
G,733,Lammens,5.1,5.1,Man Utd,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.75,2.88,3.51,2.98,3.80,3.84,3.35
M,734,Bakwa,5.9,5.9,Nott'm Forest,11.85,11.85,11.85,11.85,11.85,11.85,11.85,0.58,0.64,0.56,0.50,0.56,0.51,0.56
M,735,Traoré,5.5,5.5,Sunderland,0.00,13.95,13.95,13.95,13.95,13.95,13.95,0.00,0.60,0.65,0.65,0.62,0.59,0.63
G,736,Donnarumma,5.6,5.6,Man City,88.20,176.40,0.00,88.20,177.30,88.20,88.20,2.87,6.83,0.00,3.36,7.20,3.13,3.46
F,737,Kusi-Asare,4.5,4.5,Fulham,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.14,0.14,0.15,0.13,0.17,0.16,0.15
G,738,Fabianski,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,742,McAidoo,4.5,4.5,Man City,0.30,0.60,0.00,0.30,0.60,0.30,0.30,0.01,0.03,0.00,0.01,0.03,0.01,0.01
M,743,Emenalo,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,744,Oriola,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,745,Byfield,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,746,Morrison,4.5,4.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,747,Mayers,4.0,4.0,West Ham,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.06,0.06,0.06,0.05,0.05,0.06
M,748,Dasilva,4.9,4.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,749,Mané,4.4,4.4,Wolves,81.30,81.30,81.30,81.30,81.30,81.30,81.30,2.80,2.71,2.95,2.98,2.64,2.90,2.99
D,750,Rowswell,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,752,Golambeckis,4.0,4.0,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,753,Ruddy,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,754,George Hemmings,4.5,4.5,Aston Villa,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.07,0.06,0.07,0.07,0.06,0.06
M,755,Lacey,4.5,4.5,Man Utd,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.06,0.07,0.07,0.07,0.07,0.07
M,756,DaCosta,4.5,4.5,Bournemouth,0.30,0.60,0.00,0.30,0.30,0.30,0.30,0.01,0.03,0.00,0.01,0.01,0.01,0.01
G,757,Hollingshead,4.0,4.0,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,758,Mohamadou Kanté,4.5,4.5,West Ham,6.00,6.00,6.00,6.00,6.00,6.00,6.00,0.22,0.21,0.21,0.21,0.20,0.21,0.21
D,759,Salmon,4.0,4.0,Arsenal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,760,Lucky,4.0,4.0,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,761,Simmonds,4.0,4.0,Brighton,0.30,0.60,0.00,0.30,0.30,0.30,0.30,0.01,0.02,0.00,0.01,0.01,0.01,0.01
M,762,Drakes-Thomas,4.5,4.5,Crystal Palace,1.20,1.20,1.20,1.20,2.40,1.20,1.20,0.06,0.06,0.05,0.06,0.11,0.06,0.05
M,763,Gray,4.5,4.5,Man City,0.30,0.60,0.00,0.30,0.60,0.30,0.30,0.01,0.02,0.00,0.01,0.02,0.01,0.01
M,764,Heskey,4.5,4.5,Man City,0.30,0.60,0.00,0.30,0.60,0.30,0.30,0.01,0.03,0.00,0.01,0.03,0.01,0.01
D,765,Shahar,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,766,Olagunju,4.0,4.0,Wolves,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,767,Rawlings,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,768,Leon Routh,4.0,4.0,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,769,Bendito Mantato,4.5,4.5,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,770,Ridgeon,4.5,4.5,Fulham,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,771,Fletcher,4.4,4.4,Man Utd,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,772,Alabi,4.5,4.5,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,773,Benamar,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,774,Jenson Jones,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,776,Pimlott,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,778,Sutherland,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,779,Graham,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,780,Casey,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.60,0.30,0.30,0.02,0.02,0.01,0.02,0.03,0.01,0.01
D,781,Carroll,4.0,4.0,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,782,Forster,4.0,4.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,783,Groß,5.5,5.5,Brighton,85.35,170.70,0.00,85.35,85.35,85.35,85.35,4.26,7.74,0.00,3.74,4.40,3.62,3.77
M,784,Brierley,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,785,Pablo,5.4,5.4,West Ham,67.80,61.20,61.20,61.20,61.20,61.20,61.20,3.17,2.41,2.52,2.38,2.14,2.38,2.55
G,786,McNally,4.0,4.0,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,787,Chambers,4.4,4.4,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,788,Kukonki,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,789,Merrick,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,790,Williams-Barnett,4.5,4.5,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,791,Taty,5.5,5.5,West Ham,76.20,76.20,76.20,76.20,76.20,76.20,76.20,4.13,3.32,3.47,3.27,2.89,3.22,3.57
M,792,Alysson,5.0,5.0,Aston Villa,3.00,12.30,12.30,12.30,12.30,12.30,12.30,0.14,0.65,0.57,0.65,0.64,0.58,0.52
D,793,King,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,794,Alleyne,3.9,3.9,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,795,Howell,4.5,4.5,Brighton,3.75,7.50,0.00,3.75,3.75,3.75,3.75,0.21,0.39,0.00,0.18,0.23,0.19,0.18
M,796,Gallagher,5.1,5.1,Spurs,71.40,71.40,71.40,71.40,71.40,71.40,71.40,2.98,3.05,3.13,2.87,2.97,2.69,3.07
F,797,Furo,4.5,4.5,Brentford,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.08,0.08,0.07,0.08,0.07,0.08,0.07
M,799,Stevens,4.5,4.5,Bournemouth,0.30,0.60,0.00,0.30,0.30,0.30,0.30,0.01,0.02,0.00,0.01,0.01,0.01,0.01
M,800,Jocelin.T,5.0,5.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,801,Tóth.A,4.9,4.9,Bournemouth,11.40,22.80,0.00,11.40,11.40,11.40,11.40,0.43,0.96,0.00,0.52,0.48,0.48,0.47
M,802,Lamadrid,5.0,5.0,West Ham,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.08,0.07,0.07,0.07,0.07,0.07,0.07
G,803,Sharman-Lowe,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,804,Souza,4.0,4.0,Spurs,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.05,0.05,0.05,0.05,0.05,0.05,0.05
F,805,Lucca,5.5,5.5,Nott'm Forest,24.30,24.30,24.30,24.30,24.30,24.30,24.30,1.14,1.37,1.14,1.09,1.17,1.06,1.22
G,806,Mandas,4.0,4.0,Bournemouth,0.90,1.80,0.00,0.90,0.90,0.90,0.90,0.02,0.06,0.00,0.03,0.03,0.03,0.03
M,807,Rayan,5.5,5.5,Bournemouth,71.40,136.50,0.00,68.10,68.10,68.10,68.10,2.88,6.87,0.00,3.67,3.29,3.08,3.30
F,808,Abraham,5.9,5.9,Aston Villa,25.50,25.50,25.50,25.50,25.50,25.50,25.50,1.29,1.53,1.41,1.52,1.49,1.38,1.20
M,809,Abbey,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,810,Bentt,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,811,Kyerematen,4.5,4.5,Spurs,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,812,Ellborg,4.0,4.0,Sunderland,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,813,Angulo,5.0,5.0,Sunderland,0.00,35.40,35.40,35.40,35.40,35.40,35.40,0.00,1.35,1.52,1.53,1.41,1.39,1.42
D,814,Netz,4.5,4.5,Nott'm Forest,9.45,9.45,9.45,9.45,9.45,9.45,9.45,0.33,0.37,0.34,0.33,0.34,0.34,0.35
D,815,Disasi,4.5,4.5,West Ham,82.95,82.95,82.95,82.95,82.95,82.95,82.95,3.46,2.94,3.21,2.59,2.21,2.21,3.13
M,816,Angel,4.7,4.7,Wolves,50.70,50.70,50.70,50.70,50.70,50.70,50.70,2.03,1.97,2.23,2.17,1.96,2.09,2.21
F,817,Armstrong,5.2,5.2,Wolves,67.95,67.95,67.95,67.95,67.95,67.95,67.95,2.96,2.81,3.21,3.20,2.84,3.12,3.22
F,818,Wilson,4.5,4.5,Spurs,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.03
D,819,Shield,4.0,4.0,Brentford,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.03,0.04,0.03,0.04,0.03
M,820,McMahon-Brown,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,821,Whittaker,4.5,4.5,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,822,Jones,4.5,4.5,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,823,Stephenson,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,824,McManus,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,825,Herrick,4.0,4.0,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
