Pos,ID,Name,BV,SV,Team,31_xMins,32_xMins,33_xMins,34_xMins,35_xMins,36_xMins,37_xMins,38_xMins,31_Pts,32_Pts,33_Pts,34_Pts,35_Pts,36_Pts,37_Pts,38_Pts
G,679,Hermansen,4.2,4.2,West Ham,88.20,88.20,88.20,88.20,88.20,88.20,88.20,88.20,3.24,3.73,3.22,3.62,2.84,2.80,2.81,3.47
F,680,Broja,5.2,5.2,Burnley,25.20,25.20,50.40,0.00,25.20,25.20,25.20,25.20,1.13,1.17,2.15,0.00,1.07,1.16,0.91,1.27
F,681,Šeško,7.4,7.4,Man Utd,53.25,38.25,31.50,31.50,31.50,31.50,31.50,31.50,2.84,2.21,1.63,1.88,1.70,1.76,1.86,1.67
D,682,Møller Wolfe,4.2,4.2,Wolves,0.00,5.10,5.10,5.10,5.10,5.10,5.10,5.10,0.00,0.19,0.20,0.20,0.21,0.19,0.21,0.22
D,683,Alderete,4.1,4.1,Sunderland,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,3.56,4.11,3.53,4.05,4.27,3.52,4.17,3.28
D,684,Thiaw,5.1,5.1,Newcastle,84.75,84.75,169.50,0.00,84.75,84.75,84.75,84.75,4.55,4.09,7.27,0.00,3.98,3.84,4.19,3.73
D,685,Diakité,4.2,4.2,Bournemouth,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,0.23,0.22,0.23,0.25,0.25,0.23,0.21,0.24
M,686,Ngumoha,4.3,4.3,Liverpool,30.00,5.85,5.85,5.85,5.85,5.85,5.85,5.85,1.43,0.33,0.29,0.33,0.28,0.31,0.29,0.31
M,687,Rees-Dottin,4.3,4.3,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,688,Wright,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,689,Seung soo,4.3,4.3,Newcastle,0.30,0.30,0.60,0.00,0.30,0.30,0.30,0.30,0.02,0.02,0.03,0.00,0.02,0.02,0.02,0.02
M,690,Cardines,4.4,4.4,Crystal Palace,0.00,1.20,1.20,1.20,1.20,2.40,1.20,1.20,0.00,0.05,0.04,0.04,0.04,0.09,0.04,0.04
F,691,Calvert-Lewin,5.6,5.6,Leeds United,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,4.53,3.74,5.01,4.15,5.16,4.16,4.28,4.24
D,692,Leoni,4.9,4.9,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,693,Hutchinson,5.4,5.4,Nott'm Forest,61.35,61.35,61.35,61.35,61.35,61.35,61.35,61.35,2.87,3.00,3.43,2.89,2.54,2.96,2.60,3.12
D,694,Mukiele,4.5,4.5,Sunderland,40.20,86.70,86.70,86.70,86.70,86.70,86.70,86.70,1.65,3.98,3.38,3.95,4.10,3.38,4.01,3.13
D,695,Tchatchoua,4.4,4.4,Wolves,0.00,75.15,75.15,75.15,75.15,75.15,75.15,75.15,0.00,2.53,2.63,3.03,3.39,2.30,2.91,3.26
M,697,Adli,5.4,5.4,Bournemouth,59.25,39.00,39.00,39.00,39.00,39.00,39.00,39.00,2.89,1.56,1.91,2.04,2.09,1.95,1.83,1.92
M,698,Okafor,5.5,5.5,Leeds United,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,2.07,1.72,2.25,1.89,2.33,1.92,1.98,1.94
M,699,Douglas Luiz,4.9,4.9,Aston Villa,79.20,67.80,67.80,67.80,67.80,67.80,67.80,67.80,3.36,2.88,3.08,2.82,3.14,3.14,2.79,2.61
M,700,Dowman,4.2,4.2,Arsenal,0.00,1.80,3.60,0.00,1.80,1.80,1.80,1.80,0.00,0.11,0.18,0.00,0.10,0.10,0.11,0.09
M,702,Burrowes,4.4,4.4,Aston Villa,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.04
G,703,Proctor,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,706,Justin,3.9,3.9,Leeds United,84.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,3.69,2.44,3.63,2.87,3.80,3.00,3.01,2.90
M,707,Dibling,5.3,5.3,Everton,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,0.57,0.56,0.54,0.54,0.54,0.60,0.63,0.54
M,708,M.Fernandes,5.5,5.5,West Ham,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,3.87,4.14,3.69,3.94,3.59,3.17,3.73,3.74
D,709,Krejčí,4.5,4.5,Wolves,0.00,86.10,86.10,86.10,86.10,86.10,86.10,86.10,0.00,3.29,3.55,3.90,4.19,3.09,3.62,4.18
D,710,Patterson,3.9,3.9,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,711,Harriman-Annous,4.4,4.4,Arsenal,0.00,0.30,0.60,0.00,0.30,0.30,0.30,0.30,0.00,0.02,0.03,0.00,0.02,0.02,0.02,0.02
M,712,Yeremy,5.8,5.8,Crystal Palace,0.00,34.35,34.35,34.35,34.35,68.70,34.35,34.35,0.00,1.71,1.79,1.45,1.62,3.12,1.56,1.36
D,713,A.Jimenez,4.5,4.5,Bournemouth,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,2.64,1.96,2.44,3.43,3.50,2.78,2.27,2.91
F,714,Woltemade,6.7,6.7,Newcastle,42.00,33.45,66.90,0.00,33.45,33.45,33.45,33.45,2.12,1.63,3.13,0.00,1.83,1.74,2.10,1.79
G,715,John,4.0,4.0,Nott'm Forest,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,716,Savona,4.5,4.5,Nott'm Forest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,717,Xavi,6.5,6.5,Spurs,68.40,65.40,65.40,65.40,65.40,65.40,65.40,65.40,3.49,3.22,3.18,3.33,2.93,3.26,2.77,3.23
M,718,S.Magassa,5.0,5.0,West Ham,32.70,32.70,32.70,32.70,32.70,32.70,32.70,32.70,1.22,1.29,1.17,1.23,1.16,1.07,1.20,1.20
D,719,Lindelöf,4.5,4.5,Aston Villa,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,0.46,0.43,0.48,0.44,0.48,0.49,0.41,0.37
F,720,Tolu,5.4,5.4,Wolves,0.00,38.25,38.25,38.25,38.25,38.25,38.25,38.25,0.00,1.77,1.65,1.87,1.82,1.63,1.84,1.85
D,721,Milosavljević,4.4,4.4,Bournemouth,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,0.29,0.27,0.29,0.33,0.33,0.30,0.27,0.31
M,722,Florentino,5.0,5.0,Burnley,32.70,32.70,65.40,0.00,32.70,32.70,32.70,32.70,1.25,1.28,2.56,0.00,1.24,1.33,1.17,1.35
D,723,Canvot,4.5,4.5,Crystal Palace,0.00,61.05,61.05,61.05,61.05,72.15,61.05,61.05,0.00,2.66,2.93,2.35,2.75,3.71,2.81,2.49
D,724,Geertruida,4.5,4.5,Sunderland,63.60,12.75,12.75,12.75,12.75,12.75,12.75,12.75,2.22,0.54,0.49,0.55,0.54,0.50,0.52,0.50
D,725,Hincapie,5.1,5.1,Arsenal,0.00,73.95,147.90,0.00,73.95,73.95,73.95,73.95,0.00,4.01,7.18,0.00,4.20,4.00,4.74,4.29
F,726,Kolo Muani,6.9,6.9,Spurs,51.00,43.95,43.95,43.95,43.95,43.95,43.95,43.95,2.10,1.82,1.85,1.89,1.71,1.84,1.68,1.82
M,727,Chukwueze,5.3,5.3,Fulham,65.55,52.95,52.95,52.95,52.95,52.95,52.95,52.95,3.81,2.30,2.46,2.65,2.00,2.80,2.79,2.66
M,728,Röhl,5.0,5.0,Everton,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,0.66,0.65,0.64,0.64,0.63,0.63,0.69,0.67
F,730,Brobbey,5.3,5.3,Sunderland,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,3.26,3.71,3.16,3.54,3.62,3.30,3.12,3.35
M,731,Kevin,5.8,5.8,Fulham,0.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,0.00,1.23,1.30,1.37,1.09,1.44,1.42,1.41
F,732,Uche,5.5,5.5,Crystal Palace,0.00,5.70,5.70,5.70,5.70,11.40,5.70,5.70,0.00,0.29,0.30,0.26,0.29,0.55,0.27,0.26
G,733,Lammens,5.0,5.0,Man Utd,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.23,3.63,2.89,3.43,2.90,3.74,3.77,3.30
M,734,Bakwa,5.9,5.9,Nott'm Forest,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,0.61,0.63,0.68,0.60,0.56,0.62,0.55,0.65
M,735,Traoré,5.5,5.5,Sunderland,0.00,13.95,13.95,13.95,13.95,13.95,13.95,13.95,0.00,0.66,0.60,0.66,0.66,0.62,0.59,0.62
G,736,Donnarumma,5.6,5.6,Man City,0.00,89.10,178.20,0.00,89.10,178.20,89.10,89.10,0.00,2.70,6.65,0.00,3.42,7.00,3.07,3.47
F,737,Kusi-Asare,4.5,4.5,Fulham,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.20,0.13,0.15,0.15,0.12,0.16,0.17,0.16
G,738,Fabianski,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,742,McAidoo,4.5,4.5,Man City,0.00,0.30,0.60,0.00,0.30,0.60,0.30,0.30,0.00,0.01,0.03,0.00,0.01,0.03,0.01,0.01
M,743,Emenalo,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,744,Oriola,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,745,Byfield,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,746,Morrison,4.5,4.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,747,Mayers,4.0,4.0,West Ham,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.05,0.06,0.05,0.06,0.05,0.06,0.06,0.06
M,748,Dasilva,4.9,4.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,749,Mané,4.4,4.4,Wolves,0.00,82.65,82.65,82.65,82.65,82.65,82.65,82.65,0.00,2.82,2.72,3.03,2.96,2.70,2.97,2.99
D,750,Rowswell,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,752,Golambeckis,4.0,4.0,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,753,Ruddy,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,754,George Hemmings,4.5,4.5,Aston Villa,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.06,0.07,0.06,0.07,0.07,0.06,0.06
M,755,Lacey,4.5,4.5,Man Utd,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06
M,756,DaCosta,4.5,4.5,Bournemouth,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,757,Hollingshead,4.0,4.0,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,758,Mohamadou Kanté,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,759,Salmon,4.0,4.0,Arsenal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,760,Lucky,4.0,4.0,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,761,Simmonds,4.0,4.0,Brighton,0.30,0.30,0.60,0.00,0.30,0.30,0.30,0.30,0.01,0.01,0.02,0.00,0.01,0.01,0.01,0.01
M,762,Drakes-Thomas,4.5,4.5,Crystal Palace,0.00,1.20,1.20,1.20,1.20,2.40,1.20,1.20,0.00,0.06,0.06,0.06,0.06,0.11,0.06,0.05
M,763,Gray,4.5,4.5,Man City,0.00,0.30,0.60,0.00,0.30,0.60,0.30,0.30,0.00,0.01,0.02,0.00,0.01,0.02,0.01,0.01
M,764,Heskey,4.5,4.5,Man City,0.00,0.30,0.60,0.00,0.30,0.60,0.30,0.30,0.00,0.01,0.03,0.00,0.01,0.03,0.01,0.02
D,765,Shahar,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,766,Olagunju,4.0,4.0,Wolves,0.00,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,767,Rawlings,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,768,Leon Routh,4.0,4.0,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,769,Bendito Mantato,4.5,4.5,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,770,Ridgeon,4.5,4.5,Fulham,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,771,Fletcher,4.4,4.4,Man Utd,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,772,Alabi,4.5,4.5,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,773,Benamar,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,774,Jenson Jones,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,776,Pimlott,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,778,Sutherland,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,779,Graham,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,780,Casey,4.5,4.5,Crystal Palace,0.00,0.30,0.30,0.30,0.30,0.60,0.30,0.30,0.00,0.02,0.02,0.01,0.01,0.03,0.01,0.01
D,781,Carroll,4.0,4.0,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,782,Forster,4.0,4.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,783,Groß,5.5,5.5,Brighton,85.35,85.35,170.70,0.00,85.35,85.35,85.35,85.35,3.79,4.35,7.93,0.00,3.87,4.62,3.75,3.84
M,784,Brierley,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,785,Pablo,5.4,5.4,West Ham,70.95,44.55,44.55,44.55,44.55,44.55,44.55,44.55,2.83,2.11,1.79,1.86,1.79,1.55,1.76,1.92
G,786,McNally,4.0,4.0,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,787,Chambers,4.4,4.4,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,788,Kukonki,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,789,Merrick,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,790,Williams-Barnett,4.5,4.5,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,791,Taty,5.5,5.5,West Ham,80.40,80.40,80.40,80.40,80.40,80.40,80.40,80.40,3.44,4.26,3.47,3.58,3.43,2.87,3.37,3.68
M,792,Alysson,5.0,5.0,Aston Villa,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,0.62,0.58,0.66,0.59,0.63,0.62,0.57,0.52
D,793,King,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,794,Alleyne,3.9,3.9,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,795,Howell,4.5,4.5,Brighton,3.75,3.75,7.50,0.00,3.75,3.75,3.75,3.75,0.18,0.20,0.39,0.00,0.17,0.21,0.18,0.18
M,796,Gallagher,5.1,5.1,Spurs,29.40,74.85,74.85,74.85,74.85,74.85,74.85,74.85,1.21,3.08,3.13,3.29,3.04,3.15,2.84,3.26
F,797,Furo,4.5,4.5,Brentford,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.08,0.08,0.07,0.08,0.07,0.08,0.07
M,799,Stevens,4.5,4.5,Bournemouth,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,800,Jocelin.T,5.0,5.0,Sunderland,0.00,30.60,30.60,30.60,30.60,30.60,30.60,30.60,0.00,1.36,1.19,1.32,1.33,1.22,1.20,1.23
M,801,Tóth.A,4.9,4.9,Bournemouth,28.50,11.40,11.40,11.40,11.40,11.40,11.40,11.40,1.22,0.42,0.47,0.49,0.51,0.48,0.48,0.49
M,802,Lamadrid,5.0,5.0,West Ham,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.08,0.07,0.07,0.07,0.06,0.07,0.07
G,803,Sharman-Lowe,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,804,Souza,4.0,4.0,Spurs,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06
F,805,Lucca,5.5,5.5,Nott'm Forest,28.05,24.30,24.30,24.30,24.30,24.30,24.30,24.30,1.32,1.18,1.32,1.13,1.06,1.18,1.03,1.24
G,806,Mandas,4.0,4.0,Bournemouth,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03
M,807,Rayan,5.6,5.6,Bournemouth,70.65,61.65,61.65,61.65,61.65,61.65,61.65,61.65,3.20,2.26,2.74,3.10,3.13,2.84,2.67,2.81
F,808,Abraham,6.0,6.0,Aston Villa,23.70,23.70,23.70,23.70,23.70,23.70,23.70,23.70,1.40,1.24,1.40,1.25,1.40,1.44,1.26,1.13
M,809,Abbey,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,810,Bentt,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,811,Kyerematen,4.5,4.5,Spurs,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,812,Ellborg,4.0,4.0,Sunderland,45.00,0.90,0.90,0.90,0.90,0.90,0.90,0.90,1.50,0.03,0.03,0.03,0.04,0.03,0.03,0.03
M,813,Angulo,5.0,5.0,Sunderland,0.00,28.05,28.05,28.05,28.05,28.05,28.05,28.05,0.00,1.25,1.10,1.20,1.22,1.14,1.11,1.13
D,814,Netz,4.5,4.5,Nott'm Forest,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,0.34,0.34,0.35,0.33,0.31,0.35,0.31,0.35
D,815,Disasi,4.5,4.5,West Ham,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,2.47,3.28,2.73,3.15,2.46,2.19,2.20,3.02
M,816,Angel,4.7,4.7,Wolves,0.00,62.70,62.70,62.70,62.70,62.70,62.70,62.70,0.00,2.52,2.43,2.76,2.69,2.41,2.60,2.74
F,817,Armstrong,5.3,5.3,Wolves,0.00,67.95,67.95,67.95,67.95,67.95,67.95,67.95,0.00,3.05,2.82,3.24,3.20,2.78,3.17,3.20
F,818,Wilson,4.5,4.5,Spurs,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03
D,819,Shield,4.0,4.0,Brentford,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.03
M,820,McMahon-Brown,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,821,Whittaker,4.5,4.5,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,822,Jones,4.5,4.5,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
