Pos,ID,Name,BV,SV,Team,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,15_xMins,16_xMins,17_xMins,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts,15_Pts,16_Pts,17_Pts
M,357,Ramazani,4.9,4.9,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,358,Tanaka,4.9,4.9,Leeds United,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,2.37,2.42,2.30,2.48,2.19,2.29,2.30,1.98,2.16,2.27,2.33,2.38
M,359,Crew,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,360,Gelhardt,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,361,Gyabi,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,362,Piroe,5.2,5.2,Leeds United,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,1.59,1.54,1.59,1.69,1.41,1.43,1.56,1.31,1.46,1.39,1.48,1.51
F,363,Bamford,4.9,4.9,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,364,Mateo Joseph,5.0,5.0,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,365,Nmecha,5.0,5.0,Leeds United,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,1.39,1.32,1.39,1.50,1.23,1.27,1.36,1.14,1.27,1.21,1.30,1.34
G,366,A.Becker,5.5,5.5,Liverpool,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.56,3.03,3.83,3.62,3.88,2.72,4.01,3.71,4.26,3.82,3.64,3.19
G,367,Mamardashvili,4.3,4.3,Liverpool,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.03
D,370,Frimpong,5.9,5.9,Liverpool,42.60,42.60,42.60,42.60,42.60,42.60,42.60,42.60,42.60,42.60,42.60,69.00,2.04,1.76,2.23,2.18,2.28,1.59,2.37,2.28,2.70,2.25,2.21,3.11
D,371,Kerkez,5.9,5.9,Liverpool,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,3.41,2.85,3.65,3.63,3.75,2.55,3.98,3.72,4.59,3.83,3.63,3.14
D,372,Robertson,5.8,5.8,Liverpool,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,0.89,0.79,0.95,0.94,0.97,0.75,1.00,0.98,1.10,0.96,0.95,0.85
D,373,Virgil,6.1,6.1,Liverpool,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,4.35,3.69,4.46,4.40,4.44,3.29,4.65,4.27,5.02,4.35,4.18,4.25
D,374,Konaté,5.5,5.5,Liverpool,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,3.56,3.01,3.68,3.75,3.75,2.68,3.90,3.65,4.38,3.77,3.56,3.52
D,375,Bradley,5.0,5.0,Liverpool,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,54.60,1.92,1.72,2.05,2.05,2.10,1.55,2.20,2.10,2.48,2.10,2.06,2.46
D,376,Gomez,5.0,5.0,Liverpool,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,0.45,0.42,0.46,0.46,0.46,0.39,0.47,0.46,0.50,0.46,0.45,0.44
D,377,Tsimikas,4.8,4.8,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,381,M.Salah,14.5,14.5,Liverpool,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,0.00,6.27,5.65,7.27,6.69,7.19,5.40,7.42,7.25,8.16,6.68,7.18,0.00
M,382,Wirtz,8.2,8.2,Liverpool,79.05,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,72.75,4.51,3.70,4.56,4.36,4.59,3.53,4.71,4.57,5.19,4.33,4.48,4.15
M,383,Luis Díaz,8.0,8.0,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,384,Gakpo,7.6,7.6,Liverpool,79.05,72.75,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,72.75,4.61,3.92,4.64,4.39,4.72,3.60,4.79,4.64,5.23,4.41,4.64,4.33
M,385,Chiesa,6.4,6.4,Liverpool,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,11.40,0.28,0.26,0.30,0.29,0.30,0.25,0.31,0.31,0.33,0.29,0.30,0.57
M,386,Mac Allister,6.4,6.4,Liverpool,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,3.22,2.99,3.39,3.27,3.39,2.85,3.43,3.31,3.49,3.34,3.35,3.37
M,387,Szoboszlai,6.5,6.5,Liverpool,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,3.87,3.49,4.19,3.94,4.13,3.45,4.24,4.12,4.54,3.98,4.09,4.03
M,388,C.Jones,5.4,5.4,Liverpool,29.70,29.70,29.70,29.70,29.70,29.70,29.70,29.70,29.70,29.70,29.70,29.70,1.29,1.25,1.40,1.37,1.41,1.20,1.43,1.42,1.49,1.34,1.39,1.29
M,389,Elliott,5.4,5.4,Aston Villa,41.85,41.85,41.85,41.85,0.00,41.85,41.85,41.85,41.85,41.85,41.85,52.35,1.93,2.23,1.81,1.80,0.00,1.99,1.91,2.20,1.82,1.66,2.00,2.43
M,390,Gravenberch,5.6,5.6,Liverpool,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,3.54,3.35,3.57,3.56,3.52,3.12,3.61,3.48,3.54,3.68,3.58,3.75
M,391,Gannon-Doak,5.0,5.0,Bournemouth,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,1.04,1.07,0.98,1.12,0.90,1.00,1.21,1.08,1.06,1.02,0.99,1.23
M,392,Endo,4.9,4.9,Liverpool,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,0.54,0.51,0.55,0.54,0.55,0.52,0.56,0.55,0.58,0.54,0.55,0.54
M,393,Bajcetic,4.4,4.4,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01
M,394,McConnell,4.4,4.4,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,395,Morton,4.5,4.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,396,Nyoni,4.4,4.4,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01
F,397,Darwin,6.5,6.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,398,Danns,4.4,4.4,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
G,399,Ederson M.,5.3,5.3,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,400,Ortega Moreno,4.9,4.9,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,401,Bettinelli,4.0,4.0,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,402,Aït-Nouri,5.9,5.9,Man City,0.00,0.00,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,0.00,0.00,0.00,3.75,3.05,3.53,2.80,2.80,4.01,3.26,4.32,3.13,0.00
D,403,Gvardiol,5.8,5.8,Man City,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,4.73,3.69,4.17,3.45,3.62,3.35,3.13,4.22,3.56,4.45,3.69,4.24
D,404,Akanji,5.4,5.4,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,405,Aké,5.4,5.4,Man City,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,34.20,1.51,1.29,1.38,1.25,1.30,1.20,1.13,1.41,1.25,1.49,1.26,1.86
D,406,Khusanov,5.4,5.4,Man City,0.00,0.00,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,0.00,0.00,1.84,1.58,1.64,1.55,1.44,1.89,1.63,2.00,1.68,1.89
D,407,Matheus N.,5.3,5.3,Man City,42.60,42.60,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,2.59,2.12,1.67,1.45,1.59,1.36,1.33,1.75,1.48,1.86,1.43,1.78
D,408,Rúben,5.5,5.5,Man City,68.85,68.85,56.70,56.70,56.70,56.70,56.70,56.70,56.70,56.70,56.70,56.70,3.45,2.82,2.58,2.17,2.29,2.10,1.98,2.64,2.30,2.81,2.31,2.63
D,409,Stones,5.5,5.5,Man City,56.10,56.10,49.50,49.50,49.50,49.50,49.50,49.50,49.50,49.50,49.50,49.50,3.10,2.53,2.40,2.07,2.21,1.94,1.89,2.52,2.12,2.69,2.13,2.54
D,410,Lewis,5.0,5.0,Man City,52.05,52.05,37.80,37.80,37.80,37.80,37.80,37.80,37.80,37.80,37.80,37.80,3.04,2.46,1.88,1.61,1.77,1.51,1.47,2.00,1.70,2.13,1.62,2.01
D,411,O’Reilly,4.9,4.9,Man City,54.45,54.45,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,69.60,3.31,2.59,0.82,0.72,0.78,0.69,0.69,0.85,0.74,0.91,0.72,3.96
D,412,Vitor Reis,5.0,5.0,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,413,Marmoush,8.3,8.3,Man City,0.00,23.70,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,0.00,0.00,1.58,3.06,2.87,3.22,2.81,2.63,3.40,2.83,3.59,2.84,0.00
M,414,Foden,8.1,8.1,Man City,64.65,61.35,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,59.10,5.39,4.02,3.06,2.91,3.21,2.81,2.61,3.43,2.82,3.63,2.80,4.78
M,415,Savinho,6.9,6.9,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,416,Bernardo,6.4,6.4,Man City,72.90,69.15,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,4.09,3.13,3.09,2.87,3.18,2.92,2.79,3.41,2.81,3.69,2.92,3.59
M,417,Cherki,6.3,6.3,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,418,Doku,6.5,6.5,Man City,67.20,61.20,55.50,55.50,55.50,55.50,55.50,55.50,55.50,55.50,55.50,68.10,4.40,3.24,3.04,2.84,3.15,2.80,2.63,3.31,2.80,3.49,2.79,4.27
M,419,Grealish,6.9,6.9,Everton,76.05,76.05,0.00,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,4.07,3.49,0.00,3.64,3.59,3.55,3.25,3.34,3.27,3.68,3.19,2.93
M,420,Gündoğan,6.3,6.3,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,421,Rodrigo,6.4,6.4,Man City,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,4.06,3.75,4.08,3.76,3.41,3.97,3.51,4.10,3.60,4.04,3.77,4.01
M,422,Kovačić,5.9,5.9,Man City,10.95,18.75,23.70,23.70,23.70,23.70,23.70,23.70,23.70,23.70,23.70,23.70,0.47,0.73,0.95,0.89,0.92,0.92,0.86,0.99,0.90,1.01,0.91,1.01
M,423,N.Gonzalez,5.9,5.9,Man City,35.10,31.80,28.20,28.20,28.20,28.20,28.20,28.20,28.20,28.20,28.20,28.20,1.57,1.32,1.26,1.16,1.07,1.26,1.10,1.27,1.10,1.25,1.19,1.26
M,424,Bobb,5.5,5.5,Man City,51.00,47.40,54.45,54.45,54.45,54.45,54.45,54.45,54.45,54.45,54.45,54.45,3.38,2.60,3.04,2.83,3.12,2.76,2.62,3.31,2.78,3.52,2.79,3.47
M,425,Echeverri,5.4,5.4,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,426,McAtee,5.3,5.3,Nott'm Forest,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,1.81,1.45,1.55,1.54,1.64,1.74,1.41,1.65,1.70,1.49,1.61,1.51
M,427,Reijnders,5.7,5.7,Man City,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,5.18,4.16,4.21,3.99,4.30,3.91,3.66,4.72,3.84,5.06,3.86,4.90
M,428,Nypan,5.0,5.0,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,429,Phillips,4.9,4.9,Man City,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,430,Haaland,14.3,14.3,Man City,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,8.09,6.31,6.26,6.00,6.78,5.75,5.47,7.13,5.72,7.60,5.83,7.82
G,431,Bayindir,5.0,5.0,Man Utd,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,0.93,1.15,0.70,0.96,0.91,0.83,1.10,0.90,1.12,1.00,0.99,0.87
G,432,Onana,4.9,4.9,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,433,Harrison,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,434,Heaton,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,435,Mee,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,436,De Ligt,5.0,5.0,Man Utd,77.25,77.25,77.25,77.25,77.25,77.25,77.25,77.25,77.25,77.25,77.25,77.25,3.37,4.17,2.41,3.41,3.09,3.13,3.73,3.25,3.77,3.98,3.67,3.06
D,437,Martinez,4.9,4.9,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,438,Mazraoui,4.9,4.9,Man Utd,0.00,0.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,0.00,0.00,0.00,1.24,1.63,1.49,1.51,1.74,1.57,1.77,1.87,1.72,0.00
D,439,D.Leon,4.3,4.3,Man Utd,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,0.45,0.50,0.38,0.45,0.43,0.41,0.45,0.42,0.49,0.47,0.46,0.42
D,440,Dalot,4.4,4.4,Man Utd,64.80,61.80,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,80.70,2.74,3.28,1.55,2.21,2.11,1.98,2.44,2.05,2.65,2.42,2.32,3.04
D,441,Dorgu,4.5,4.5,Man Utd,80.70,77.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,80.70,3.17,3.91,1.84,2.89,2.71,2.47,3.24,2.54,3.48,3.15,3.05,2.75
D,442,Maguire,4.4,4.4,Man Utd,39.30,39.30,39.30,39.30,39.30,39.30,39.30,39.30,39.30,39.30,39.30,39.30,1.70,1.94,1.28,1.67,1.51,1.58,1.76,1.61,1.81,1.88,1.75,1.56
D,443,Shaw,4.5,4.5,Man Utd,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,3.09,3.95,2.10,3.12,2.87,2.79,3.57,3.03,3.52,3.66,3.31,2.83
D,444,Yoro,4.5,4.5,Man Utd,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,2.39,2.87,1.74,2.40,2.16,2.28,2.64,2.34,2.63,2.82,2.57,2.19
D,445,Amass,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,449,B.Fernandes,9.0,9.0,Man Utd,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,6.01,6.41,4.56,5.78,5.13,5.39,5.73,5.03,6.31,5.78,5.72,5.33
M,450,Cunha,8.0,8.0,Man Utd,77.10,77.10,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,4.67,5.28,3.72,4.78,4.39,4.28,4.62,4.24,5.57,4.93,4.84,4.40
M,451,Rashford,7.0,7.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,452,Amad,6.3,6.3,Man Utd,0.00,71.70,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,0.00,0.00,3.62,2.49,2.88,2.67,2.71,2.82,2.59,3.28,3.11,2.86,0.00
M,453,Garnacho,6.4,6.4,Chelsea,57.60,57.60,39.60,45.60,45.60,45.60,45.60,45.60,45.60,45.60,45.60,45.60,3.35,2.90,2.14,2.99,2.33,3.00,2.75,2.13,2.52,2.38,2.56,2.22
M,454,Antony,5.9,5.9,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,455,Mount,5.9,5.9,Man Utd,50.70,39.00,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,64.05,2.42,2.09,1.71,2.07,1.94,1.89,2.05,1.90,2.31,2.14,2.07,2.71
M,456,Sancho,5.9,5.9,Aston Villa,38.10,38.10,38.10,38.10,52.80,38.10,38.10,38.10,38.10,38.10,38.10,0.00,1.91,2.22,1.76,1.72,2.10,1.94,1.88,2.13,1.76,1.63,1.96,0.00
M,457,Casemiro,5.5,5.5,Man Utd,0.00,57.00,57.00,57.00,57.00,57.00,57.00,57.00,57.00,57.00,57.00,57.00,0.00,2.88,2.50,2.83,2.54,2.78,2.87,2.59,2.83,2.79,2.88,2.68
M,458,Mainoo,4.8,4.8,Man Utd,50.70,26.10,26.10,26.10,26.10,26.10,26.10,26.10,26.10,26.10,26.10,26.10,2.18,1.14,0.99,1.09,1.02,1.05,1.07,1.04,1.13,1.09,1.10,1.05
M,459,Ugarte,4.9,4.9,Man Utd,58.50,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,2.03,1.19,1.05,1.16,1.08,1.15,1.17,1.09,1.19,1.17,1.16,1.12
M,460,Collyer,4.5,4.5,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,461,Fitzgerald,4.4,4.4,Man Utd,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01
M,462,J.Fletcher,4.4,4.4,Man Utd,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01
M,463,Kone,4.4,4.4,Man Utd,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01
M,464,Moorhouse,4.5,4.5,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,465,Højlund,6.3,6.3,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,466,Zirkzee,5.9,5.9,Man Utd,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,18.90,0.78,0.83,0.64,0.77,0.72,0.69,0.73,0.69,0.86,0.77,0.76,0.92
F,467,Obi,4.4,4.4,Man Utd,10.20,10.20,10.20,10.20,10.20,10.20,10.20,10.20,10.20,10.20,10.20,10.20,0.59,0.64,0.49,0.58,0.55,0.52,0.56,0.52,0.64,0.58,0.58,0.55
F,468,Wheatley,4.5,4.5,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,469,Pope,5.0,5.0,Newcastle,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.97,3.70,2.87,3.66,3.39,3.35,2.99,3.35,3.43,4.07,3.50,3.34
G,470,Dúbravka,4.0,4.0,Burnley,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.16,2.79,3.87,3.20,2.90,3.24,3.22,3.19,3.67,2.80,3.65,2.70
G,471,Gillespie,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,472,Odysseas,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,473,Hall,5.4,5.4,Newcastle,69.45,69.45,69.45,69.45,69.45,69.45,69.45,69.45,69.45,69.45,69.45,69.45,2.73,3.50,2.74,3.55,3.32,3.23,2.67,3.19,3.20,4.21,3.67,2.91
D,474,Schär,5.5,5.5,Newcastle,0.00,0.00,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,0.00,0.00,3.23,4.04,3.69,3.78,2.81,3.91,3.63,4.45,3.92,3.26
D,475,Botman,4.9,4.9,Newcastle,44.70,44.70,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,1.64,2.05,1.05,1.21,1.15,1.16,0.99,1.20,1.14,1.32,1.21,1.08
D,476,Burn,5.0,5.0,Newcastle,85.35,85.35,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,3.15,3.99,3.18,3.96,3.58,3.76,2.79,3.88,3.58,4.28,3.79,3.24
D,477,Livramento,5.1,5.1,Newcastle,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,2.85,3.66,2.89,3.81,3.48,3.43,2.73,3.43,3.38,4.33,3.85,3.15
D,478,Trippier,5.0,5.0,Newcastle,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,1.45,1.80,1.49,1.82,1.73,1.66,1.44,1.66,1.70,2.06,1.85,1.58
D,479,Krafth,4.4,4.4,Newcastle,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.36,0.40,0.38,0.41,0.40,0.40,0.36,0.39,0.40,0.43,0.40,0.38
D,480,Lascelles,4.4,4.4,Newcastle,5.70,5.70,5.70,5.70,5.70,5.70,5.70,5.70,5.70,5.70,5.70,5.70,0.19,0.22,0.20,0.22,0.21,0.21,0.19,0.21,0.21,0.23,0.22,0.20
